"date","RH","CM","CT","num_infect"
1958-04-06 21:00:00,87.646,-4.23516e-22,298.839,0
1958-04-07 03:00:00,95.8282,9.37879e-05,294.871,0.47
1958-04-07 09:00:00,93.2233,4.07398e-05,293.664,0.75
1958-04-07 15:00:00,85.0629,-8.47033e-22,298.972,0
1958-04-07 21:00:00,75.9252,-8.47033e-22,300.32,0
1958-04-08 03:00:00,96.6639,0.000128806,293.194,0.15
1958-04-08 09:00:00,95.8644,4.16338e-05,294.378,1.2
1958-04-08 15:00:00,95.8258,9.28938e-05,295.757,4.7
1958-04-08 21:00:00,82.6321,-8.47033e-22,298.52,0
1958-04-09 03:00:00,95.7859,5.04553e-05,293.339,0.17
1958-04-09 09:00:00,95.453,7.48634e-05,292.098,0.17
1958-04-09 15:00:00,94.6759,1.7643e-05,295.639,4.48
1958-04-09 21:00:00,82.2043,-4.23516e-22,298.855,0
1958-04-10 03:00:00,93.3891,6.06775e-05,294.07,0.3
1958-04-10 09:00:00,89.9839,7.06613e-05,292.481,0.26
1958-04-10 15:00:00,92.1405,-4.23516e-22,298.322,0
1958-04-10 21:00:00,80.5187,-2.11758e-22,300.807,0
1958-04-11 03:00:00,96.4339,9.70364e-05,295.061,0.52
1958-04-11 09:00:00,93.5252,9.44734e-05,292.183,0.19
1958-04-11 15:00:00,89.9341,-4.23516e-22,297.943,0
1958-04-11 21:00:00,81.4168,0,299.925,0
1958-04-12 03:00:00,96.2423,4.81904e-05,294.374,0.36
1958-04-12 09:00:00,95.6146,0.000150144,294.377,1.2
1958-04-12 15:00:00,93.5835,1.09971e-05,296.023,5.2
1958-04-12 21:00:00,83.1709,0,298.464,0
1958-04-13 03:00:00,95.8561,7.03335e-06,294.353,0.35
1958-04-13 09:00:00,93.4052,1.35601e-05,294.089,1.01
1958-04-13 15:00:00,84.6924,-8.47033e-22,296.859,0
1958-04-13 21:00:00,80.6873,-4.23516e-22,298.644,0
1958-04-14 03:00:00,97.5232,5.40614e-05,293.206,0.16
1958-04-14 09:00:00,93.8682,-2.11758e-22,292.746,0
1958-04-14 15:00:00,83.1489,-8.47033e-22,297.765,0
1958-04-14 21:00:00,76.3307,-8.47033e-22,299.845,0
1958-04-15 03:00:00,93.3434,0.000104964,292.783,0.11
1958-04-15 09:00:00,94.133,6.27339e-05,291.555,0.08
1958-04-15 15:00:00,86.7222,-8.47033e-22,297.566,0
1958-04-15 21:00:00,74.5573,-4.23516e-22,300.279,0
1958-04-16 03:00:00,95.4847,0.000128388,292.458,0.08
1958-04-16 09:00:00,93.7199,6.01709e-05,291.835,0.12
1958-04-16 15:00:00,82.7055,-2.11758e-22,299.357,0
1958-04-16 21:00:00,73.1092,-2.11758e-22,300.701,0
1958-04-17 03:00:00,94.7611,0.000104129,293.512,0.2
1958-04-17 09:00:00,93.835,9.74238e-05,290.485,0.01
1958-04-17 15:00:00,82.9551,-4.23516e-22,299.642,0
1958-04-17 21:00:00,73.7438,-8.47033e-22,300.283,0
